 fyear fmonth   fday   nday  nhour           rain           tair            par             vd          esoil             pc        jmax25t        jmax25g            mqt             rl        lambdat        lambdag             rr           asst           assg           etmt           etmg           su_1             zw             ws         spgfcf           infx
  2000      4     25   7421     23    0.28009E-06    0.25558E+02    0.00000E+00    0.56833E-02    0.00000E+00    0.10000E+01    0.31184E-03    0.31298E-03    0.34089E+04    0.37512E-05    0.32088E+04    0.16358E+04    0.49071E-07   -0.44615E-02   -0.90430E-02    0.00000E+00    0.00000E+00    0.63284E+00    0.83390E+01    0.10298E+02    0.11589E-03    0.00000E+00
  2000      4     25   7421     24    0.28009E-06    0.25108E+02    0.00000E+00    0.48284E-02    0.00000E+00    0.10000E+01    0.31184E-03    0.31298E-03    0.34089E+04    0.36919E-05    0.32088E+04    0.16358E+04    0.49071E-07   -0.43909E-02   -0.88999E-02    0.00000E+00    0.00000E+00    0.64337E+00    0.83390E+01    0.10299E+02    0.11588E-03    0.00000E+00
  2000      4     26   7422      1    0.44792E-06    0.24467E+02    0.00000E+00    0.46398E-02    0.00000E+00    0.10000E+01    0.30872E-03    0.30985E-03    0.34089E+04    0.35685E-05    0.33343E+04    0.27188E+04    0.48000E-07   -0.42441E-02   -0.86024E-02    0.00000E+00    0.00000E+00    0.65352E+00    0.83389E+01    0.10300E+02    0.11587E-03    0.00000E+00
  2000      4     26   7422      2    0.44792E-06    0.24149E+02    0.00000E+00    0.40663E-02    0.00000E+00    0.10000E+01    0.30872E-03    0.30985E-03    0.34089E+04    0.35245E-05    0.33343E+04    0.27188E+04    0.48000E-07   -0.41919E-02   -0.84964E-02    0.00000E+00    0.00000E+00    0.67203E+00    0.83388E+01    0.10302E+02    0.11586E-03    0.00000E+00
  2000      4     26   7422      3    0.44792E-06    0.23857E+02    0.00000E+00    0.35478E-02    0.00000E+00    0.10000E+01    0.30872E-03    0.30985E-03    0.34089E+04    0.34837E-05    0.33343E+04    0.27188E+04    0.48000E-07   -0.41433E-02   -0.83980E-02    0.00000E+00    0.00000E+00    0.68974E+00    0.83387E+01    0.10303E+02    0.11585E-03    0.00000E+00
  2000      4     26   7422      4    0.44792E-06    0.23574E+02    0.00000E+00    0.30549E-02    0.00000E+00    0.10000E+01    0.30872E-03    0.30985E-03    0.34089E+04    0.34440E-05    0.33343E+04    0.27188E+04    0.48000E-07   -0.40961E-02   -0.83023E-02    0.00000E+00    0.00000E+00    0.70657E+00    0.83387E+01    0.10305E+02    0.11584E-03    0.00000E+00
  2000      4     26   7422      5    0.44792E-06    0.23350E+02    0.00000E+00    0.26675E-02    0.00000E+00    0.10000E+01    0.30872E-03    0.30985E-03    0.34089E+04    0.34122E-05    0.33343E+04    0.27188E+04    0.48000E-07   -0.40583E-02   -0.82256E-02    0.00000E+00    0.00000E+00    0.72247E+00    0.83386E+01    0.10306E+02    0.11583E-03    0.00000E+00
  2000      4     26   7422      6    0.44792E-06    0.23317E+02    0.00000E+00    0.26109E-02    0.00000E+00    0.10000E+01    0.30872E-03    0.30985E-03    0.34089E+04    0.34075E-05    0.33343E+04    0.27188E+04    0.48000E-07   -0.40527E-02   -0.82143E-02    0.00000E+00    0.00000E+00    0.73738E+00    0.83385E+01    0.10308E+02    0.11582E-03    0.00000E+00
  2000      4     26   7422      7    0.44792E-06    0.23634E+02    0.26646E-03    0.31579E-02    0.28942E-04    0.10000E+01    0.30872E-03    0.30985E-03    0.33963E+04    0.34524E-05    0.33343E+04    0.27188E+04    0.48000E-07    0.10720E-01    0.21534E-01    0.28302E-04    0.51770E-04    0.75666E+00    0.83384E+01    0.10309E+02    0.11581E-03    0.00000E+00
  2000      4     26   7422      8    0.44792E-06    0.24368E+02    0.58756E-03    0.44601E-02    0.64808E-04    0.10000E+01    0.30872E-03    0.30985E-03    0.33773E+04    0.35548E-05    0.33343E+04    0.27188E+04    0.48000E-07    0.23476E-01    0.47188E-01    0.70714E-04    0.12961E-03    0.77173E+00    0.83383E+01    0.10310E+02    0.11580E-03    0.00000E+00
  2000      4     26   7422      9    0.44792E-06    0.25424E+02    0.86329E-03    0.64223E-02    0.96347E-04    0.10000E+01    0.30872E-03    0.30985E-03    0.33571E+04    0.36965E-05    0.33343E+04    0.27188E+04    0.48000E-07    0.31384E-01    0.63039E-01    0.11620E-03    0.21312E-03    0.77963E+00    0.83382E+01    0.10312E+02    0.11579E-03    0.00000E+00
  2000      4     26   7422     10    0.44792E-06    0.26584E+02    0.10749E-02    0.87049E-02    0.12107E-03    0.10000E+01    0.30872E-03    0.30985E-03    0.33371E+04    0.38389E-05    0.33343E+04    0.27188E+04    0.48000E-07    0.36079E-01    0.72390E-01    0.16093E-03    0.29514E-03    0.78581E+00    0.83381E+01    0.10313E+02    0.11578E-03    0.00000E+00
  2000      4     26   7422     11    0.44792E-06    0.27631E+02    0.12079E-02    0.10887E-01    0.13703E-03    0.10000E+01    0.30872E-03    0.30985E-03    0.33207E+04    0.39491E-05    0.33343E+04    0.27188E+04    0.48000E-07    0.38438E-01    0.77037E-01    0.19788E-03    0.36275E-03    0.79067E+00    0.83381E+01    0.10314E+02    0.11577E-03    0.00000E+00
  2000      4     26   7422     12    0.44792E-06    0.28458E+02    0.12532E-02    0.12691E-01    0.14300E-03    0.10000E+01    0.30872E-03    0.30985E-03    0.33101E+04    0.40185E-05    0.33343E+04    0.27188E+04    0.48000E-07    0.38892E-01    0.77224E-01    0.22167E-03    0.37695E-03    0.79489E+00    0.83380E+01    0.10315E+02    0.11576E-03    0.00000E+00
  2000      4     26   7422     13    0.44792E-06    0.29063E+02    0.12079E-02    0.14062E-01    0.13854E-03    0.10000E+01    0.30872E-03    0.30985E-03    0.33064E+04    0.40567E-05    0.33343E+04    0.27188E+04    0.48000E-07    0.37582E-01    0.74179E-01    0.22992E-03    0.37724E-03    0.79882E+00    0.83379E+01    0.10315E+02    0.11574E-03    0.00000E+00
  2000      4     26   7422     14    0.44792E-06    0.29473E+02    0.10749E-02    0.15015E-01    0.12388E-03    0.10000E+01    0.30872E-03    0.30985E-03    0.33104E+04    0.40755E-05    0.33343E+04    0.27188E+04    0.48000E-07    0.34395E-01    0.68163E-01    0.22095E-03    0.37751E-03    0.80266E+00    0.83378E+01    0.10316E+02    0.11573E-03    0.00000E+00
  2000      4     26   7422     15    0.44792E-06    0.29659E+02    0.86328E-03    0.15454E-01    0.99983E-04    0.10000E+01    0.30872E-03    0.30985E-03    0.33235E+04    0.40819E-05    0.33343E+04    0.27188E+04    0.48000E-07    0.28985E-01    0.57894E-01    0.19160E-03    0.35032E-03    0.80674E+00    0.83377E+01    0.10317E+02    0.11572E-03    0.00000E+00
  2000      4     26   7422     16    0.44792E-06    0.29543E+02    0.58754E-03    0.15180E-01    0.68421E-04    0.10000E+01    0.30872E-03    0.30985E-03    0.33473E+04    0.40781E-05    0.33343E+04    0.27188E+04    0.48000E-07    0.20713E-01    0.41341E-01    0.13824E-03    0.25251E-03    0.81172E+00    0.83377E+01    0.10318E+02    0.11571E-03    0.00000E+00
  2000      4     26   7422     17    0.44792E-06    0.29082E+02    0.00000E+00    0.14106E-01    0.00000E+00    0.10000E+01    0.30872E-03    0.30985E-03    0.34089E+04    0.40577E-05    0.33343E+04    0.27188E+04    0.48000E-07   -0.48260E-02   -0.97818E-02    0.00000E+00    0.00000E+00    0.81578E+00    0.83376E+01    0.10319E+02    0.11570E-03    0.00000E+00
  2000      4     26   7422     18    0.44792E-06    0.28345E+02    0.00000E+00    0.12440E-01    0.00000E+00    0.10000E+01    0.30872E-03    0.30985E-03    0.34089E+04    0.40101E-05    0.33343E+04    0.27188E+04    0.48000E-07   -0.47694E-02   -0.96670E-02    0.00000E+00    0.00000E+00    0.82004E+00    0.83376E+01    0.10320E+02    0.11570E-03    0.00000E+00
  2000      4     26   7422     19    0.44792E-06    0.27502E+02    0.00000E+00    0.10611E-01    0.00000E+00    0.10000E+01    0.30872E-03    0.30985E-03    0.34089E+04    0.39367E-05    0.33343E+04    0.27188E+04    0.48000E-07   -0.46821E-02   -0.94900E-02    0.00000E+00    0.00000E+00    0.82727E+00    0.83375E+01    0.10322E+02    0.11569E-03    0.00000E+00
  2000      4     26   7422     20    0.44792E-06    0.26730E+02    0.00000E+00    0.90023E-02    0.00000E+00    0.10000E+01    0.30872E-03    0.30985E-03    0.34089E+04    0.38555E-05    0.33343E+04    0.27188E+04    0.48000E-07   -0.45855E-02   -0.92943E-02    0.00000E+00    0.00000E+00    0.83369E+00    0.83374E+01    0.10323E+02    0.11568E-03    0.00000E+00
  2000      4     26   7422     21    0.44792E-06    0.26114E+02    0.00000E+00    0.77648E-02    0.00000E+00    0.10000E+01    0.30872E-03    0.30985E-03    0.34089E+04    0.37834E-05    0.33343E+04    0.27188E+04    0.48000E-07   -0.44997E-02   -0.91204E-02    0.00000E+00    0.00000E+00    0.83938E+00    0.83374E+01    0.10325E+02    0.11567E-03    0.00000E+00
  2000      4     26   7422     22    0.44792E-06    0.25633E+02    0.00000E+00    0.68233E-02    0.00000E+00    0.10000E+01    0.30872E-03    0.30985E-03    0.34089E+04    0.37233E-05    0.33343E+04    0.27188E+04    0.48000E-07   -0.44283E-02   -0.89756E-02    0.00000E+00    0.00000E+00    0.84437E+00    0.83373E+01    0.10326E+02    0.11566E-03    0.00000E+00
  2000      4     26   7422     23    0.44792E-06    0.25217E+02    0.00000E+00    0.60289E-02    0.00000E+00    0.10000E+01    0.30872E-03    0.30985E-03    0.34089E+04    0.36694E-05    0.33343E+04    0.27188E+04    0.48000E-07   -0.43642E-02   -0.88456E-02    0.00000E+00    0.00000E+00    0.84874E+00    0.83372E+01    0.10328E+02    0.11565E-03    0.00000E+00
  2000      4     26   7422     24    0.44792E-06    0.24827E+02    0.00000E+00    0.52992E-02    0.00000E+00    0.10000E+01    0.30872E-03    0.30985E-03    0.34089E+04    0.36174E-05    0.33343E+04    0.27188E+04    0.48000E-07   -0.43023E-02   -0.87203E-02    0.00000E+00    0.00000E+00    0.85253E+00    0.83371E+01    0.10329E+02    0.11564E-03    0.00000E+00
  2000      4     27   7423      1    0.00000E+00    0.25144E+02    0.00000E+00    0.68822E-02    0.00000E+00    0.10000E+01    0.31180E-03    0.31295E-03    0.34089E+04    0.36964E-05    0.35064E+04    0.41761E+04    0.48811E-07   -0.43963E-02   -0.89108E-02    0.00000E+00    0.00000E+00    0.85578E+00    0.83371E+01    0.10331E+02    0.11563E-03    0.00000E+00
  2000      4     27   7423      2    0.00000E+00    0.24679E+02    0.00000E+00    0.60174E-02    0.00000E+00    0.10000E+01    0.31180E-03    0.31295E-03    0.34089E+04    0.36334E-05    0.35064E+04    0.41761E+04    0.48811E-07   -0.43214E-02   -0.87589E-02    0.00000E+00    0.00000E+00    0.83517E+00    0.83370E+01    0.10331E+02    0.11561E-03    0.00000E+00
  2000      4     27   7423      3    0.00000E+00    0.24252E+02    0.00000E+00    0.52410E-02    0.00000E+00    0.10000E+01    0.31180E-03    0.31295E-03    0.34089E+04    0.35742E-05    0.35064E+04    0.41761E+04    0.48811E-07   -0.42509E-02   -0.86162E-02    0.00000E+00    0.00000E+00    0.81744E+00    0.83369E+01    0.10330E+02    0.11560E-03    0.00000E+00
  2000      4     27   7423      4    0.00000E+00    0.23840E+02    0.00000E+00    0.45080E-02    0.00000E+00    0.10000E+01    0.31180E-03    0.31295E-03    0.34089E+04    0.35161E-05    0.35064E+04    0.41761E+04    0.48811E-07   -0.41819E-02   -0.84762E-02    0.00000E+00    0.00000E+00    0.80173E+00    0.83368E+01    0.10330E+02    0.11559E-03    0.00000E+00
  2000      4     27   7423      5    0.00000E+00    0.23511E+02    0.00000E+00    0.39353E-02    0.00000E+00    0.10000E+01    0.31180E-03    0.31295E-03    0.34089E+04    0.34694E-05    0.35064E+04    0.41761E+04    0.48811E-07   -0.41263E-02   -0.83635E-02    0.00000E+00    0.00000E+00    0.78170E+00    0.83367E+01    0.10330E+02    0.11558E-03    0.00000E+00
  2000      4     27   7423      6    0.00000E+00    0.23463E+02    0.00000E+00    0.38520E-02    0.00000E+00    0.10000E+01    0.31180E-03    0.31295E-03    0.34089E+04    0.34625E-05    0.35064E+04    0.41761E+04    0.48811E-07   -0.41181E-02   -0.83469E-02    0.00000E+00    0.00000E+00    0.77473E+00    0.83367E+01    0.10330E+02    0.11557E-03    0.00000E+00
  2000      4     27   7423      7    0.00000E+00    0.23926E+02    0.36483E-03    0.46608E-02    0.39900E-04    0.10000E+01    0.31180E-03    0.31295E-03    0.33873E+04    0.35284E-05    0.35064E+04    0.41761E+04    0.48811E-07    0.14997E-01    0.30407E-01    0.48588E-04    0.10676E-03    0.75695E+00    0.83366E+01    0.10330E+02    0.11556E-03    0.00000E+00
  2000      4     27   7423      8    0.00000E+00    0.24999E+02    0.80727E-03    0.66106E-02    0.86792E-04    0.10000E+01    0.31180E-03    0.31295E-03    0.33578E+04    0.36770E-05    0.35064E+04    0.41761E+04    0.48811E-07    0.30007E-01    0.60946E-01    0.11471E-03    0.25210E-03    0.74384E+00    0.83365E+01    0.10330E+02    0.11555E-03    0.00000E+00
  2000      4     27   7423      9    0.00000E+00    0.26543E+02    0.11872E-02    0.96118E-02    0.12524E-03    0.10000E+01    0.31180E-03    0.31295E-03    0.33263E+04    0.38725E-05    0.35064E+04    0.41761E+04    0.48811E-07    0.38548E-01    0.78308E-01    0.18516E-03    0.39837E-03    0.72962E+00    0.83364E+01    0.10329E+02    0.11554E-03    0.00000E+00
  2000      4     27   7423     10    0.00000E+00    0.28238E+02    0.14787E-02    0.13194E-01    0.15287E-03    0.10000E+01    0.31180E-03    0.31295E-03    0.32951E+04    0.40418E-05    0.35064E+04    0.41761E+04    0.48811E-07    0.43203E-01    0.84943E-01    0.25516E-03    0.39828E-03    0.71498E+00    0.83363E+01    0.10328E+02    0.11553E-03    0.00000E+00
  2000      4     27   7423     11    0.00000E+00    0.29769E+02    0.16620E-02    0.16705E-01    0.16838E-03    0.10000E+01    0.31180E-03    0.31295E-03    0.32696E+04    0.41259E-05    0.35064E+04    0.41761E+04    0.48811E-07    0.45067E-01    0.85233E-01    0.31247E-03    0.39818E-03    0.70075E+00    0.83363E+01    0.10327E+02    0.11552E-03    0.00000E+00
  2000      4     27   7423     12    0.00000E+00    0.30977E+02    0.17245E-02    0.19669E-01    0.17128E-03    0.10000E+01    0.31180E-03    0.31295E-03    0.32536E+04    0.41249E-05    0.35064E+04    0.41761E+04    0.48811E-07    0.44799E-01    0.82049E-01    0.34825E-03    0.39807E-03    0.68703E+00    0.83362E+01    0.10326E+02    0.11551E-03    0.00000E+00
  2000      4     27   7423     13    0.00000E+00    0.31861E+02    0.16620E-02    0.21956E-01    0.16176E-03    0.10000E+01    0.31180E-03    0.31295E-03    0.32482E+04    0.40768E-05    0.35064E+04    0.41761E+04    0.48811E-07    0.42830E-01    0.77141E-01    0.36040E-03    0.39795E-03    0.66833E+00    0.83361E+01    0.10325E+02    0.11550E-03    0.00000E+00
  2000      4     27   7423     14    0.00000E+00    0.32461E+02    0.14787E-02    0.23564E-01    0.14128E-03    0.10000E+01    0.31180E-03    0.31295E-03    0.32536E+04    0.40183E-05    0.35064E+04    0.41761E+04    0.48811E-07    0.39239E-01    0.70898E-01    0.34832E-03    0.39782E-03    0.65640E+00    0.83360E+01    0.10324E+02    0.11549E-03    0.00000E+00
  2000      4     27   7423     15    0.00000E+00    0.32733E+02    0.11872E-02    0.24310E-01    0.11144E-03    0.10000E+01    0.31180E-03    0.31295E-03    0.32716E+04    0.39844E-05    0.35064E+04    0.41761E+04    0.48811E-07    0.33696E-01    0.62627E-01    0.30780E-03    0.39769E-03    0.64536E+00    0.83359E+01    0.10323E+02    0.11548E-03    0.00000E+00
  2000      4     27   7423     16    0.00000E+00    0.32563E+02    0.80725E-03    0.23844E-01    0.74595E-04    0.10000E+01    0.31180E-03    0.31295E-03    0.33062E+04    0.40061E-05    0.35064E+04    0.41761E+04    0.48811E-07    0.25158E-01    0.49583E-01    0.23022E-03    0.39757E-03    0.63970E+00    0.83359E+01    0.10322E+02    0.11547E-03    0.00000E+00
  2000      4     27   7423     17    0.00000E+00    0.31889E+02    0.00000E+00    0.22030E-01    0.00000E+00    0.10000E+01    0.31180E-03    0.31295E-03    0.34089E+04    0.40745E-05    0.35064E+04    0.41761E+04    0.48811E-07   -0.48460E-02   -0.98223E-02    0.00000E+00    0.00000E+00    0.63193E+00    0.83358E+01    0.10322E+02    0.11546E-03    0.00000E+00
  2000      4     27   7423     18    0.00000E+00    0.30811E+02    0.00000E+00    0.19253E-01    0.00000E+00    0.10000E+01    0.31180E-03    0.31295E-03    0.34089E+04    0.41292E-05    0.35064E+04    0.41761E+04    0.48811E-07   -0.49111E-02   -0.99542E-02    0.00000E+00    0.00000E+00    0.62920E+00    0.83358E+01    0.10321E+02    0.11545E-03    0.00000E+00
  2000      4     27   7423     19    0.00000E+00    0.29580E+02    0.00000E+00    0.16256E-01    0.00000E+00    0.10000E+01    0.31180E-03    0.31295E-03    0.34089E+04    0.41201E-05    0.35064E+04    0.41761E+04    0.48811E-07   -0.49002E-02   -0.99322E-02    0.00000E+00    0.00000E+00    0.62438E+00    0.83357E+01    0.10321E+02    0.11544E-03    0.00000E+00
  2000      4     27   7423     20    0.00000E+00    0.28451E+02    0.00000E+00    0.13667E-01    0.00000E+00    0.10000E+01    0.31180E-03    0.31295E-03    0.34089E+04    0.40582E-05    0.35064E+04    0.41761E+04    0.48811E-07   -0.48266E-02   -0.97830E-02    0.00000E+00    0.00000E+00    0.61972E+00    0.83356E+01    0.10321E+02    0.11543E-03    0.00000E+00
  2000      4     27   7423     21    0.00000E+00    0.27552E+02    0.00000E+00    0.11707E-01    0.00000E+00    0.10000E+01    0.31180E-03    0.31295E-03    0.34089E+04    0.39810E-05    0.35064E+04    0.41761E+04    0.48811E-07   -0.47347E-02   -0.95967E-02    0.00000E+00    0.00000E+00    0.61522E+00    0.83355E+01    0.10321E+02    0.11542E-03    0.00000E+00
  2000      4     27   7423     22    0.00000E+00    0.26848E+02    0.00000E+00    0.10234E-01    0.00000E+00    0.10000E+01    0.31180E-03    0.31295E-03    0.34089E+04    0.39073E-05    0.35064E+04    0.41761E+04    0.48811E-07   -0.46472E-02   -0.94193E-02    0.00000E+00    0.00000E+00    0.61086E+00    0.83355E+01    0.10321E+02    0.11541E-03    0.00000E+00
  2000      4     27   7423     23    0.00000E+00    0.26240E+02    0.00000E+00    0.90041E-02    0.00000E+00    0.10000E+01    0.31180E-03    0.31295E-03    0.34089E+04    0.38365E-05    0.35064E+04    0.41761E+04    0.48811E-07   -0.45629E-02   -0.92486E-02    0.00000E+00    0.00000E+00    0.60663E+00    0.83354E+01    0.10321E+02    0.11540E-03    0.00000E+00
  2000      4     27   7423     24    0.00000E+00    0.25670E+02    0.00000E+00    0.78848E-02    0.00000E+00    0.10000E+01    0.31180E-03    0.31295E-03    0.34089E+04    0.37653E-05    0.35064E+04    0.41761E+04    0.48811E-07   -0.44782E-02   -0.90768E-02    0.00000E+00    0.00000E+00    0.60254E+00    0.83353E+01    0.10321E+02    0.11539E-03    0.00000E+00
  2000      4     28   7424      1    0.00000E+00    0.25531E+02    0.00000E+00    0.66282E-02    0.00000E+00    0.10000E+01    0.31492E-03    0.31607E-03    0.34089E+04    0.37849E-05    0.34871E+04    0.24693E+04    0.49764E-07   -0.45016E-02   -0.91241E-02    0.00000E+00    0.00000E+00    0.59858E+00    0.83352E+01    0.10321E+02    0.11538E-03    0.00000E+00
  2000      4     28   7424      2    0.00000E+00    0.25091E+02    0.00000E+00    0.57917E-02    0.00000E+00    0.10000E+01    0.31492E-03    0.31607E-03    0.34089E+04    0.37262E-05    0.34871E+04    0.24693E+04    0.49764E-07   -0.44317E-02   -0.89825E-02    0.00000E+00    0.00000E+00    0.59474E+00    0.83351E+01    0.10320E+02    0.11537E-03    0.00000E+00
  2000      4     28   7424      3    0.00000E+00    0.24686E+02    0.00000E+00    0.50398E-02    0.00000E+00    0.10000E+01    0.31492E-03    0.31607E-03    0.34089E+04    0.36707E-05    0.34871E+04    0.24693E+04    0.49764E-07   -0.43657E-02   -0.88488E-02    0.00000E+00    0.00000E+00    0.59101E+00    0.83351E+01    0.10320E+02    0.11536E-03    0.00000E+00
  2000      4     28   7424      4    0.00000E+00    0.24295E+02    0.00000E+00    0.43291E-02    0.00000E+00    0.10000E+01    0.31492E-03    0.31607E-03    0.34089E+04    0.36161E-05    0.34871E+04    0.24693E+04    0.49764E-07   -0.43008E-02   -0.87171E-02    0.00000E+00    0.00000E+00    0.58739E+00    0.83350E+01    0.10320E+02    0.11535E-03    0.00000E+00
  2000      4     28   7424      5    0.00000E+00    0.23984E+02    0.00000E+00    0.37732E-02    0.00000E+00    0.10000E+01    0.31492E-03    0.31607E-03    0.34089E+04    0.35720E-05    0.34871E+04    0.24693E+04    0.49764E-07   -0.42483E-02   -0.86108E-02    0.00000E+00    0.00000E+00    0.58387E+00    0.83349E+01    0.10320E+02    0.11534E-03    0.00000E+00
  2000      4     28   7424      6    0.00000E+00    0.23938E+02    0.00000E+00    0.36922E-02    0.00000E+00    0.10000E+01    0.31492E-03    0.31607E-03    0.34089E+04    0.35654E-05    0.34871E+04    0.24693E+04    0.49764E-07   -0.42405E-02   -0.85950E-02    0.00000E+00    0.00000E+00    0.58046E+00    0.83348E+01    0.10320E+02    0.11533E-03    0.00000E+00
  2000      4     28   7424      7    0.00000E+00    0.24378E+02    0.34676E-03    0.44772E-02    0.28765E-04    0.10000E+01    0.31492E-03    0.31607E-03    0.33887E+04    0.36276E-05    0.34871E+04    0.24693E+04    0.49764E-07    0.14074E-01    0.28147E-01    0.45338E-04    0.77534E-04    0.57522E+00    0.83347E+01    0.10320E+02    0.11532E-03    0.00000E+00
  2000      4     28   7424      8    0.00000E+00    0.25394E+02    0.76999E-03    0.63656E-02    0.63360E-04    0.10000E+01    0.31492E-03    0.31607E-03    0.33601E+04    0.37668E-05    0.34871E+04    0.24693E+04    0.49764E-07    0.28960E-01    0.57893E-01    0.10940E-03    0.18752E-03    0.57030E+00    0.83347E+01    0.10320E+02    0.11531E-03    0.00000E+00
  2000      4     28   7424      9    0.00000E+00    0.26856E+02    0.11334E-02    0.92611E-02    0.92286E-04    0.10000E+01    0.31492E-03    0.31607E-03    0.33297E+04    0.39473E-05    0.34871E+04    0.24693E+04    0.49764E-07    0.37563E-01    0.74915E-01    0.17776E-03    0.30466E-03    0.56404E+00    0.83346E+01    0.10319E+02    0.11530E-03    0.00000E+00
  2000      4     28   7424     10    0.00000E+00    0.28462E+02    0.14123E-02    0.12701E-01    0.11343E-03    0.10000E+01    0.31492E-03    0.31607E-03    0.32996E+04    0.40996E-05    0.34871E+04    0.24693E+04    0.49764E-07    0.42260E-01    0.83940E-01    0.24514E-03    0.41576E-03    0.55291E+00    0.83345E+01    0.10319E+02    0.11528E-03    0.00000E+00
  2000      4     28   7424     11    0.00000E+00    0.29913E+02    0.15876E-02    0.16058E-01    0.12565E-03    0.10000E+01    0.31492E-03    0.31607E-03    0.32752E+04    0.41706E-05    0.34871E+04    0.24693E+04    0.49764E-07    0.44159E-01    0.84845E-01    0.29989E-03    0.41551E-03    0.54475E+00    0.83344E+01    0.10318E+02    0.11527E-03    0.00000E+00
  2000      4     28   7424     12    0.00000E+00    0.31057E+02    0.16474E-02    0.18882E-01    0.12845E-03    0.10000E+01    0.31492E-03    0.31607E-03    0.32600E+04    0.41636E-05    0.34871E+04    0.24693E+04    0.49764E-07    0.43932E-01    0.82128E-01    0.33379E-03    0.41524E-03    0.53668E+00    0.83343E+01    0.10317E+02    0.11526E-03    0.00000E+00
  2000      4     28   7424     13    0.00000E+00    0.31895E+02    0.15876E-02    0.21055E-01    0.12197E-03    0.10000E+01    0.31492E-03    0.31607E-03    0.32551E+04    0.41148E-05    0.34871E+04    0.24693E+04    0.49764E-07    0.41991E-01    0.77418E-01    0.34485E-03    0.41495E-03    0.52884E+00    0.83342E+01    0.10316E+02    0.11525E-03    0.00000E+00
  2000      4     28   7424     14    0.00000E+00    0.32463E+02    0.14123E-02    0.22580E-01    0.10693E-03    0.10000E+01    0.31492E-03    0.31607E-03    0.32606E+04    0.40582E-05    0.34871E+04    0.24693E+04    0.49764E-07    0.38393E-01    0.71062E-01    0.33235E-03    0.41465E-03    0.52137E+00    0.83342E+01    0.10315E+02    0.11524E-03    0.00000E+00
  2000      4     28   7424     15    0.00000E+00    0.32721E+02    0.11334E-02    0.23286E-01    0.84628E-04    0.10000E+01    0.31492E-03    0.31607E-03    0.32785E+04    0.40259E-05    0.34871E+04    0.24693E+04    0.49764E-07    0.32807E-01    0.62344E-01    0.29224E-03    0.41433E-03    0.51437E+00    0.83341E+01    0.10314E+02    0.11523E-03    0.00000E+00
  2000      4     28   7424     16    0.00000E+00    0.32560E+02    0.76997E-03    0.22845E-01    0.56753E-04    0.10000E+01    0.31492E-03    0.31607E-03    0.33122E+04    0.40465E-05    0.34871E+04    0.24693E+04    0.49764E-07    0.24254E-01    0.47661E-01    0.21675E-03    0.36715E-03    0.50830E+00    0.83340E+01    0.10313E+02    0.11522E-03    0.00000E+00
  2000      4     28   7424     17    0.00000E+00    0.31921E+02    0.00000E+00    0.21125E-01    0.00000E+00    0.10000E+01    0.31492E-03    0.31607E-03    0.34089E+04    0.41126E-05    0.34871E+04    0.24693E+04    0.49764E-07   -0.48913E-02   -0.99141E-02    0.00000E+00    0.00000E+00    0.50682E+00    0.83340E+01    0.10312E+02    0.11521E-03    0.00000E+00
  2000      4     28   7424     18    0.00000E+00    0.30900E+02    0.00000E+00    0.18487E-01    0.00000E+00    0.10000E+01    0.31492E-03    0.31607E-03    0.34089E+04    0.41684E-05    0.34871E+04    0.24693E+04    0.49764E-07   -0.49576E-02   -0.10049E-01    0.00000E+00    0.00000E+00    0.50588E+00    0.83339E+01    0.10312E+02    0.11521E-03    0.00000E+00
  2000      4     28   7424     19    0.00000E+00    0.29733E+02    0.00000E+00    0.15630E-01    0.00000E+00    0.10000E+01    0.31492E-03    0.31607E-03    0.34089E+04    0.41662E-05    0.34871E+04    0.24693E+04    0.49764E-07   -0.49550E-02   -0.10043E-01    0.00000E+00    0.00000E+00    0.50418E+00    0.83339E+01    0.10312E+02    0.11520E-03    0.00000E+00
  2000      4     28   7424     20    0.00000E+00    0.28664E+02    0.00000E+00    0.13155E-01    0.00000E+00    0.10000E+01    0.31492E-03    0.31607E-03    0.34089E+04    0.41139E-05    0.34871E+04    0.24693E+04    0.49764E-07   -0.48929E-02   -0.99173E-02    0.00000E+00    0.00000E+00    0.50252E+00    0.83338E+01    0.10312E+02    0.11519E-03    0.00000E+00
  2000      4     28   7424     21    0.00000E+00    0.27812E+02    0.00000E+00    0.11275E-01    0.00000E+00    0.10000E+01    0.31492E-03    0.31607E-03    0.34089E+04    0.40455E-05    0.34871E+04    0.24693E+04    0.49764E-07   -0.48115E-02   -0.97524E-02    0.00000E+00    0.00000E+00    0.50089E+00    0.83337E+01    0.10312E+02    0.11518E-03    0.00000E+00
  2000      4     28   7424     22    0.00000E+00    0.27145E+02    0.00000E+00    0.98600E-02    0.00000E+00    0.10000E+01    0.31492E-03    0.31607E-03    0.34089E+04    0.39791E-05    0.34871E+04    0.24693E+04    0.49764E-07   -0.47325E-02   -0.95922E-02    0.00000E+00    0.00000E+00    0.49929E+00    0.83336E+01    0.10311E+02    0.11517E-03    0.00000E+00
  2000      4     28   7424     23    0.00000E+00    0.26569E+02    0.00000E+00    0.86759E-02    0.00000E+00    0.10000E+01    0.31492E-03    0.31607E-03    0.34089E+04    0.39144E-05    0.34871E+04    0.24693E+04    0.49764E-07   -0.46556E-02   -0.94363E-02    0.00000E+00    0.00000E+00    0.49772E+00    0.83335E+01    0.10311E+02    0.11516E-03    0.00000E+00
